,online_order,book_table,rate,votes,rest_type,cuisines,cost,menu_item,type,city
5749,0,0,4.5,3614,19,564,900.0,8778,4,5
5750,0,1,4.4,282,10,190,1200.0,8778,4,5
5751,1,1,4.4,737,29,10,1700.0,8778,4,5
5752,0,1,4.2,149,49,1495,2500.0,8778,4,5
5753,0,1,4.4,1094,27,2010,1600.0,8778,4,5
5754,0,0,4.3,1773,60,1082,1300.0,8778,4,5
5755,1,1,4.1,875,27,2363,1400.0,8778,4,5
5756,0,1,4.4,189,28,1876,1000.0,8778,4,5
5757,0,1,4.1,1769,19,626,1000.0,8778,4,5
5758,0,0,4.4,2662,19,557,600.0,8778,4,5
5759,0,1,4.3,695,49,1202,2500.0,8778,4,5
5760,0,1,4.3,548,27,1521,1400.0,8778,4,5
5761,1,0,3.9,377,90,1699,200.0,8778,4,5
5762,0,1,4.5,340,27,1467,1500.0,8778,4,5
5763,0,1,4.5,583,49,1467,4000.0,8778,4,5
5764,0,0,4.3,1199,27,792,550.0,8778,4,5
5765,0,0,4.3,701,49,1209,3000.0,8778,4,5
5766,0,1,3.8,64,27,241,1500.0,8778,4,5
5767,0,1,4.2,484,60,1346,3000.0,8778,4,5
5768,0,0,4.1,1022,27,1884,500.0,8778,4,5
5769,0,1,4.2,347,28,2080,1000.0,8778,4,5
5770,0,0,4.3,2319,10,1353,1100.0,8778,4,5
5771,1,0,4.0,787,27,54,650.0,8778,4,5
5772,0,1,4.3,284,10,1673,1200.0,8778,4,5
5773,0,1,4.1,565,29,2047,2500.0,8778,4,5
5774,0,0,4.3,456,32,250,1500.0,8778,4,5
5775,0,1,4.4,186,49,1667,2000.0,8778,4,5
5776,0,1,4.2,2074,27,1204,1500.0,8778,4,5
5777,0,1,4.1,209,76,1056,1000.0,8778,4,5
5778,1,1,4.2,2270,28,1212,1400.0,5143,4,5
5779,0,0,4.3,687,27,2603,1500.0,8778,4,5
5780,0,0,4.2,1279,73,1064,1100.0,8778,4,5
5781,1,0,3.9,117,27,783,600.0,1128,4,5
5782,1,1,4.3,500,28,868,1300.0,2686,4,5
5783,1,1,4.2,980,28,1385,1000.0,5117,4,5
5784,1,0,4.0,1096,27,1597,1300.0,3745,4,5
5785,1,0,4.3,3547,19,716,650.0,7786,4,5
5786,1,1,4.4,218,27,2357,850.0,8778,4,5
5787,1,1,4.2,937,19,625,750.0,8534,4,5
5788,1,1,4.4,861,27,226,1800.0,7788,4,5
5789,0,0,4.1,530,27,898,500.0,8778,4,5
5790,0,1,4.5,550,27,1642,1800.0,8778,4,5
5791,1,1,4.0,932,28,27,1000.0,548,4,5
5792,1,1,4.4,712,27,1655,1000.0,8778,4,5
5793,0,1,4.6,116,27,792,1200.0,8778,4,5
5794,0,1,4.3,612,49,2011,3400.0,8778,4,5
5795,0,0,4.2,162,19,763,750.0,8778,4,5
5796,1,0,4.2,858,27,2600,1800.0,1067,4,5
5797,0,0,4.0,53,49,210,2000.0,8778,4,5
5798,0,1,4.1,80,49,1523,3000.0,8778,4,5
5799,0,1,4.1,93,73,1024,1000.0,8778,4,5
5800,1,1,4.1,853,27,2363,1400.0,5753,4,5
5801,0,1,4.3,355,49,2080,3500.0,8778,4,5
5802,0,0,4.3,67,19,738,400.0,8778,4,5
5803,0,0,4.3,788,22,710,900.0,8778,4,5
5804,0,1,3.9,680,28,2407,1200.0,8778,4,5
5805,0,0,4.1,765,27,2081,800.0,8778,4,5
5806,0,1,4.2,538,33,2117,1500.0,8778,4,5
5807,0,1,4.3,325,27,1954,1200.0,8778,4,5
5808,0,1,4.3,231,49,1521,4000.0,8778,4,5
5809,0,0,3.9,161,27,1834,500.0,8778,4,5
5810,1,0,4.1,114,19,244,700.0,5582,4,5
5811,0,1,4.0,171,27,1761,1300.0,8778,4,5
5812,0,1,4.1,270,50,1761,4000.0,8778,4,5
5813,0,0,3.7,42,27,1213,2000.0,8778,4,5
5814,1,1,4.1,354,27,2384,1200.0,1728,4,5
5815,1,1,4.1,450,27,1761,1000.0,8778,4,5
5816,1,1,4.1,765,28,39,1200.0,350,4,5
5817,0,0,3.9,23,8,1346,2000.0,8778,4,5
5818,0,0,3.9,378,8,1888,1000.0,8778,4,5
5819,1,0,4.3,570,19,650,700.0,8515,4,5
5820,1,0,4.0,162,28,1761,1700.0,4779,4,5
5821,1,0,4.3,901,27,1521,2000.0,5966,4,5
5822,1,1,4.3,550,27,889,1200.0,4623,4,5
5823,0,1,3.9,48,49,1761,3000.0,8778,4,5
5824,1,1,4.3,1048,27,1487,1600.0,6739,4,5
5825,1,0,4.4,319,27,2080,800.0,8778,4,5
5826,1,1,4.3,225,10,186,2000.0,5665,4,5
5827,0,1,4.3,449,49,868,3000.0,8778,4,5
5828,0,0,4.2,38,8,1367,2000.0,8778,4,5
5829,0,1,3.9,312,49,2044,2000.0,8778,4,5
5830,0,1,4.4,424,50,792,3500.0,8778,4,5
5831,0,0,4.1,1543,73,1145,1200.0,8778,4,5
5832,1,0,4.0,113,27,1475,1000.0,8778,4,5
5833,1,0,4.1,459,19,573,700.0,8778,4,5
5834,1,1,4.0,188,28,2065,1300.0,7797,4,5
5835,0,0,4.3,524,27,1758,800.0,8778,4,5
5836,1,0,4.0,360,27,957,1000.0,8227,4,5
5837,1,0,2.8,109,27,966,500.0,8778,4,5
5838,1,0,4.0,175,27,443,750.0,588,4,5
5839,1,0,3.9,463,22,566,800.0,783,4,5
5840,0,1,4.4,183,28,1521,1800.0,8778,4,5
5841,1,0,4.2,172,27,1756,800.0,8587,4,5
5842,0,1,4.1,608,36,977,2800.0,8778,4,5
5843,1,0,4.3,1133,19,687,800.0,8397,4,5
5844,1,0,4.2,121,28,1757,1000.0,8778,4,5
5845,1,0,3.9,205,27,1888,500.0,8778,4,5
5846,0,0,3.8,617,60,1919,3000.0,8778,4,5
5847,0,1,3.9,297,19,712,750.0,8778,4,5
5848,1,0,3.9,366,27,1864,800.0,8778,4,5
5849,1,0,4.2,50,19,557,700.0,8778,4,5
5850,0,1,4.1,117,27,998,2000.0,8778,4,5
5851,0,0,3.9,183,27,2003,2200.0,8778,4,5
5852,1,0,3.6,95,22,605,650.0,3065,4,5
5853,0,1,4.1,335,28,1597,1800.0,8778,4,5
5854,1,0,3.9,224,27,2038,950.0,8778,4,5
5855,1,0,4.2,1764,27,978,750.0,8778,4,5
5856,0,1,4.2,175,49,977,3000.0,8778,4,5
5857,1,1,4.1,294,27,1386,1000.0,806,4,5
5858,0,1,3.9,747,73,1355,1500.0,8778,4,5
5859,1,0,4.2,115,20,578,500.0,8778,4,5
5860,1,0,4.1,54,27,1415,400.0,8778,4,5
5861,0,0,4.0,108,27,1834,550.0,8778,4,5
5862,0,0,4.2,115,29,1627,1000.0,8778,4,5
5863,0,0,3.9,191,8,1346,600.0,8778,4,5
5864,0,0,4.0,224,27,2172,700.0,8778,4,5
5865,0,0,3.8,32,78,502,350.0,8778,4,5
5866,0,0,4.0,58,27,1660,2000.0,8778,4,5
5867,1,0,3.7,111,27,1834,550.0,8778,4,5
5868,1,1,3.8,203,27,1924,1200.0,8778,4,5
5869,0,0,2.7,402,73,1834,1000.0,8778,4,5
5870,0,0,4.2,697,78,2381,300.0,8778,4,5
5871,1,0,3.5,13,78,1761,300.0,8778,4,5
5872,1,0,3.9,158,27,955,1300.0,8778,4,5
5873,1,0,3.9,87,27,1896,500.0,8778,4,5
5874,0,0,3.1,21,27,2410,450.0,8778,4,5
5875,0,0,3.9,234,10,1503,1000.0,8778,4,5
5876,1,0,3.6,82,27,1834,500.0,8778,4,5
5877,1,1,3.8,198,27,1488,1600.0,8778,4,5
5878,1,0,3.0,74,27,1761,500.0,7976,4,5
5879,1,0,3.4,9,19,557,300.0,8778,4,5
5880,0,1,4.2,271,49,1501,3000.0,8778,4,5
5881,0,1,3.7,91,20,582,1000.0,8778,4,5
5882,0,0,3.7,21,78,1849,350.0,8778,4,5
5883,0,0,3.6,60,27,2152,450.0,8778,4,5
5884,1,0,4.1,119,27,994,1000.0,8778,4,5
5885,1,1,3.1,58,78,411,400.0,8778,4,5
5886,0,0,2.5,433,27,943,650.0,8778,4,5
5887,0,0,4.0,101,27,792,550.0,8778,4,5
5888,0,0,4.1,104,26,729,1200.0,8778,4,5
5889,0,0,3.1,120,28,1984,1200.0,8778,4,5
5890,0,0,2.8,253,27,1834,1000.0,8778,4,5
5891,0,0,3.7,293,73,1976,1000.0,8778,4,5
5892,0,0,4.1,28,27,330,2000.0,8778,4,5
5893,0,0,4.0,93,60,1346,2000.0,8778,4,5
5894,0,0,3.6,43,60,1346,1700.0,8778,4,5
5895,0,0,4.0,30,19,557,800.0,8778,4,5
5896,0,0,4.0,62,60,1346,1500.0,8778,4,5
5897,1,0,3.4,33,27,1948,550.0,6760,4,5
5898,1,0,3.9,184,27,2445,400.0,8778,4,5
5899,1,0,3.8,59,88,1301,300.0,8778,4,5
5900,0,1,3.8,73,8,1098,1200.0,8778,4,5
5901,0,0,4.1,117,49,44,3000.0,8778,4,5
5902,1,0,3.9,67,15,779,500.0,8778,4,5
5903,1,0,4.2,382,19,2258,500.0,8778,4,5
5904,0,0,3.5,53,28,222,1800.0,8778,4,5
5905,0,0,3.9,72,60,2527,2500.0,8778,4,5
5906,0,0,3.9,134,27,1490,800.0,8778,4,5
5907,0,0,4.1,168,49,792,2500.0,8778,4,5
5908,1,0,2.6,307,27,1746,700.0,8778,4,5
5909,1,0,3.9,74,27,2056,500.0,8778,4,5
5910,0,0,3.9,89,27,2103,1400.0,8778,4,5
5911,1,0,2.8,296,27,388,600.0,8778,4,5
5912,0,0,3.3,6,27,2392,450.0,8778,4,5
5913,1,0,3.4,122,19,591,600.0,8778,4,5
5914,0,1,3.9,315,19,647,800.0,8778,4,5
5915,0,0,3.7,35,19,557,300.0,8778,4,5
5916,0,0,3.7,52,27,2152,550.0,8778,4,5
5917,1,0,3.8,262,27,950,850.0,8778,4,5
5918,0,1,4.0,98,60,1356,2400.0,8778,4,5
5919,1,0,3.3,261,27,1834,500.0,8778,4,5
5920,0,1,3.8,108,8,1834,1400.0,8778,4,5
5921,0,1,3.8,25,19,754,2200.0,8778,4,5
5922,0,1,3.9,100,27,1761,1900.0,8778,4,5
5923,0,0,3.0,107,27,1984,800.0,8778,4,5
5924,0,0,3.7,145,29,891,1000.0,8778,4,5
5925,0,0,3.0,11,19,685,700.0,8778,4,5
5926,0,0,3.7,16,19,557,250.0,8778,4,5
5927,0,0,3.3,4,27,1782,1000.0,8778,4,5
5928,0,0,4.1,259,28,1023,1200.0,8778,4,5
5929,0,1,4.2,258,28,2606,1500.0,8778,4,5
5930,0,0,3.5,29,8,1365,2200.0,8778,4,5
5931,1,0,4.0,132,17,2592,250.0,8778,4,5
5932,0,0,2.9,31,27,1068,1000.0,8778,4,5
5933,1,0,3.8,96,19,665,600.0,8778,4,5
5934,0,0,3.0,31,27,1834,1000.0,8778,4,5
5935,0,0,3.8,23,27,2167,800.0,8778,4,5
5936,0,0,3.7,57,27,1834,700.0,8778,4,5
5937,0,0,3.8,67,27,2381,500.0,8778,4,5
5938,0,0,3.5,14,8,1898,800.0,8778,4,5
5939,1,0,3.7,29,27,915,400.0,8778,4,5
5940,0,1,4.3,164,49,1517,3000.0,8778,4,5
5941,0,1,3.8,52,27,1144,1100.0,8778,4,5
5942,0,0,3.700448817952717,0,27,2381,400.0,8778,4,5
5943,0,0,4.0,209,27,868,500.0,8778,4,5
5944,0,0,3.4,6,8,2469,700.0,8778,4,5
5945,0,0,3.8,150,27,977,800.0,8778,4,5
5946,1,0,3.7,50,19,697,550.0,8778,4,5
5947,1,0,3.5,140,27,1761,600.0,8778,4,5
5948,0,0,3.700448817952717,0,78,1857,300.0,8778,4,5
5949,0,0,3.700448817952717,0,8,31,1000.0,8778,4,5
5950,0,0,3.700448817952717,0,78,1951,300.0,8778,4,5
5951,0,0,3.700448817952717,0,27,1834,700.0,8778,4,5
5952,1,0,3.700448817952717,0,27,2392,600.0,8778,4,5
5953,0,1,3.6,277,28,75,800.0,8778,4,5
5954,0,0,3.1,16,27,1984,1100.0,8778,4,5
5955,0,0,3.7,34,27,915,2000.0,8778,4,5
5956,0,0,3.3,13,27,1834,600.0,8778,4,5
5957,0,0,1.8,224,27,1984,1200.0,8778,4,5
5958,0,0,2.9,46,27,2498,550.0,8778,4,5
5959,0,0,3.2,17,27,1747,550.0,8778,4,5
5960,0,0,3.700448817952717,0,93,2353,400.0,8778,4,5
5961,1,0,3.3,6,19,557,400.0,8778,4,5
5962,1,1,3.8,194,27,455,800.0,8778,4,5
5963,0,0,3.9,119,28,2367,800.0,8778,4,5
5964,0,0,3.3,7,65,2381,150.0,8778,4,5
5965,0,0,3.7,11,60,1976,1200.0,8778,4,5
5966,0,0,3.8,52,27,1996,1200.0,8778,4,5
5967,0,0,3.4,10,27,1872,700.0,8778,4,5
5968,0,0,3.6,11,78,1492,300.0,8778,4,5
5969,0,0,3.7,32,27,2026,800.0,8778,4,5
5970,0,0,2.2,48,27,1597,600.0,8778,4,5
5971,0,0,3.3,4,8,880,1000.0,8778,4,5
5972,0,0,3.7,15,28,1872,2000.0,8778,4,5
5973,0,0,3.700448817952717,0,19,2135,200.0,8778,4,5
5974,0,0,3.700448817952717,0,78,443,150.0,8778,4,5
5975,0,0,3.4,10,78,1857,350.0,8778,4,5
5976,0,0,3.3,16,28,514,950.0,8778,4,5
5977,0,0,3.2,10,19,557,400.0,8778,4,5
5978,0,0,3.700448817952717,0,65,2381,100.0,8778,4,5
5979,0,0,3.3,13,27,1834,750.0,8778,4,5
5980,0,0,3.5,12,49,2536,4000.0,8778,4,5
5981,0,0,3.3,7,27,2182,1000.0,8778,4,5
5982,0,0,3.3,9,19,557,400.0,8778,4,5
5983,0,0,3.4,8,78,1834,350.0,8778,4,5
5984,0,0,3.700448817952717,0,78,1834,300.0,8778,4,5
5985,0,0,3.700448817952717,0,66,510,300.0,8778,4,5
5986,1,0,3.2,5,78,1588,300.0,8778,4,5
5987,0,0,3.8,217,27,1479,2000.0,8778,4,5
5988,0,0,3.6,31,27,1663,1700.0,8778,4,5
5989,1,0,3.8,260,19,557,700.0,8778,4,5
5990,1,0,2.5,22,27,792,1000.0,8778,4,5
5991,1,0,3.4,50,27,1887,600.0,8778,4,5
5992,0,0,2.6,26,78,857,400.0,8778,4,5
5993,0,0,3.7,82,49,1467,2500.0,8778,4,5
5994,1,0,4.1,125,29,1018,900.0,8778,4,5
5995,0,0,4.1,121,27,1834,600.0,8778,4,5
5996,1,1,2.2,406,27,1678,1000.0,8778,4,5
5997,1,0,4.4,1087,2,261,600.0,8778,4,5
5998,1,0,4.0,867,78,2509,400.0,8778,4,5
5999,0,0,4.5,174,78,2121,250.0,8778,4,5
6000,1,0,4.4,222,78,531,700.0,4507,4,5
6001,0,0,4.1,356,78,1802,400.0,8778,4,5
6002,0,0,3.6,221,78,2565,300.0,8778,4,5
6003,0,0,3.9,80,78,792,500.0,8778,4,5
6004,0,0,4.0,1217,78,2381,200.0,8778,4,5
6005,1,0,3.9,101,78,1761,150.0,8778,4,5
6006,1,0,4.1,41,40,1178,150.0,4543,4,5
6007,0,0,4.1,274,78,2381,150.0,8778,4,5
6008,0,0,4.0,1443,43,1170,500.0,8778,4,5
6009,1,1,4.1,94,78,1411,300.0,12,4,5
6010,1,0,4.3,284,78,555,500.0,8778,4,5
6011,0,0,4.0,102,78,107,300.0,8778,4,5
6012,1,0,3.6,15,78,1834,300.0,8778,4,5
6013,1,0,4.1,159,78,2211,300.0,8778,4,5
6014,1,0,4.0,101,78,1537,150.0,8778,4,5
6015,0,0,4.0,89,78,2433,300.0,8778,4,5
6016,1,0,4.1,204,78,2483,250.0,8778,4,5
6017,1,0,3.8,30,78,2391,200.0,8778,4,5
6018,1,0,3.7,18,78,2381,200.0,8778,4,5
6019,0,0,4.0,47,78,2618,250.0,8778,4,5
6020,1,0,3.3,9,78,502,300.0,8778,4,5
6021,0,0,2.7,77,78,1888,500.0,8778,4,5
6022,0,0,3.9,75,78,2381,150.0,8778,4,5
6023,0,0,3.6,52,6,273,300.0,8778,4,5
6024,1,0,4.0,787,78,130,400.0,8778,4,5
6025,1,0,3.9,113,78,1311,250.0,8778,4,5
6026,1,0,4.0,78,80,1317,350.0,8778,4,5
6027,1,0,3.9,117,78,2252,800.0,8778,4,5
6028,1,0,3.3,111,78,1834,300.0,8778,4,5
6029,1,0,3.4,7,78,197,500.0,8778,4,5
6030,1,0,3.8,106,78,2410,200.0,8778,4,5
6031,1,0,3.6,79,78,2136,300.0,8778,4,5
6032,1,0,3.6,112,78,1560,500.0,8778,4,5
6033,1,0,3.4,69,78,1951,350.0,8103,4,5
6034,1,0,3.2,4,78,1834,450.0,8778,4,5
6035,1,0,3.7,44,78,388,250.0,8778,4,5
6036,0,0,3.0,33,78,2421,400.0,8778,4,5
6037,0,0,3.2,57,78,2359,350.0,8778,4,5
6038,1,0,3.9,55,78,429,400.0,8778,4,5
6039,1,0,3.6,79,78,2392,500.0,8778,4,5
6040,1,0,3.5,24,78,1588,300.0,7305,4,5
6041,0,0,3.7,14,6,273,300.0,8778,4,5
6042,1,0,3.8,41,78,343,250.0,8778,4,5
6043,0,0,3.6,26,78,388,300.0,8778,4,5
6044,0,0,3.8,95,78,1215,500.0,8778,4,5
6045,0,0,3.9,77,78,2381,200.0,8778,4,5
6046,1,0,3.7,23,78,463,500.0,8778,4,5
6047,0,0,3.5,18,78,2537,200.0,8778,4,5
6048,1,0,3.5,33,6,263,400.0,8778,4,5
6049,1,0,3.5,7,78,1834,200.0,8778,4,5
6050,1,0,3.9,53,40,1153,600.0,8778,4,5
6051,0,0,3.3,5,78,2381,300.0,8778,4,5
6052,1,0,3.3,70,78,388,400.0,8778,4,5
6053,0,0,3.6,37,78,2520,250.0,8778,4,5
6054,1,0,3.5,62,78,443,400.0,8778,4,5
6055,1,0,2.9,26,78,2563,300.0,8778,4,5
6056,1,0,3.5,58,78,1215,300.0,8778,4,5
6057,0,0,3.7,70,78,2298,500.0,8778,4,5
6058,0,0,3.700448817952717,0,78,2469,200.0,8778,4,5
6059,1,0,3.1,163,78,1236,350.0,8778,4,5
6060,1,0,3.8,170,78,2136,250.0,8778,4,5
6061,1,0,3.3,4,78,1761,200.0,8778,4,5
6062,1,0,3.4,26,78,1238,200.0,8778,4,5
6063,1,0,3.9,454,78,449,400.0,2042,4,5
6064,0,0,2.9,18,78,1951,400.0,8778,4,5
6065,0,0,3.3,9,78,388,300.0,8778,4,5
6066,1,0,3.2,35,78,1834,350.0,8778,4,5
6067,1,0,3.9,252,78,1817,500.0,1721,4,5
6068,0,0,3.7,58,78,2489,250.0,8778,4,5
6069,1,0,3.2,46,78,1761,300.0,8778,4,5
6070,0,0,3.6,14,78,2381,150.0,8778,4,5
6071,0,0,3.5,11,78,1761,200.0,8778,4,5
6072,0,0,3.700448817952717,0,78,443,250.0,8778,4,5
6073,1,0,3.5,21,78,2410,200.0,8778,4,5
6074,0,0,3.7,160,78,388,300.0,8778,4,5
6075,1,0,3.700448817952717,0,78,2381,200.0,8778,4,5
6076,0,0,3.2,7,78,1834,200.0,8778,4,5
6077,1,0,3.2,4,78,2410,400.0,8778,4,5
6078,1,0,3.4,25,78,1321,350.0,8778,4,5
6079,1,0,3.2,5,78,2381,300.0,8778,4,5
6080,0,0,3.1,23,78,2543,300.0,8778,4,5
6081,0,0,3.3,4,78,2381,250.0,8778,4,5
6082,0,0,3.9,27,78,2537,100.0,8778,4,5
6083,0,0,3.700448817952717,0,78,2381,100.0,8778,4,5
6084,0,0,3.700448817952717,0,78,1761,200.0,8778,4,5
6085,0,0,3.700448817952717,0,78,388,200.0,8778,4,5
6086,0,0,3.700448817952717,0,78,2012,300.0,8778,4,5
6087,0,0,3.700448817952717,0,78,1761,450.0,8778,4,5
6088,0,0,3.700448817952717,0,78,2469,400.0,8778,4,5
6089,0,0,3.700448817952717,0,78,2474,350.0,8778,4,5
6090,0,0,3.700448817952717,0,78,1802,300.0,8778,4,5
6091,0,0,3.700448817952717,0,78,1338,150.0,8778,4,5
6092,0,0,3.700448817952717,0,78,2381,300.0,8778,4,5
6093,0,0,3.700448817952717,0,78,2391,100.0,8778,4,5
6094,1,0,3.700448817952717,0,78,1761,150.0,8778,4,5
6095,1,0,3.2,4,78,2381,200.0,8778,4,5
6096,1,0,3.700448817952717,0,78,2421,300.0,8778,4,5
6097,1,0,3.700448817952717,0,78,1908,300.0,8778,4,5
6098,1,0,3.7,17,78,556,300.0,8778,4,5
6099,0,0,3.4,12,78,2381,100.0,8778,4,5
6100,0,0,3.3,4,78,1761,100.0,8778,4,5
6101,0,0,3.3,6,78,2076,300.0,8778,4,5
6102,0,0,4.1,399,78,1798,300.0,8778,4,5
6103,0,0,3.700448817952717,0,78,2418,200.0,8778,4,5
6104,0,0,3.700448817952717,0,78,2452,200.0,8778,4,5
6105,0,0,3.700448817952717,0,78,2012,200.0,8778,4,5
6106,0,0,3.700448817952717,0,78,2489,200.0,8778,4,5
6107,1,0,3.700448817952717,0,78,2012,300.0,8778,4,5
6108,1,0,3.700448817952717,0,78,1761,100.0,8778,4,5
6109,0,0,3.700448817952717,0,78,2381,150.0,8778,4,5
6110,0,0,3.700448817952717,0,78,1256,200.0,8778,4,5
6111,0,0,3.700448817952717,0,78,2216,200.0,8778,4,5
6112,0,0,3.700448817952717,0,78,2392,300.0,8778,4,5
6113,0,0,3.700448817952717,0,78,388,250.0,8778,4,5
6114,0,0,3.700448817952717,0,78,2381,150.0,8778,4,5
6115,0,0,3.700448817952717,0,78,2560,300.0,8778,4,5
6116,0,0,3.700448817952717,0,78,2019,600.0,8778,4,5
6117,0,0,3.700448817952717,0,78,792,300.0,8778,4,5
6118,0,0,3.700448817952717,0,78,1857,300.0,8778,4,5
6119,0,0,3.700448817952717,0,78,2430,150.0,8778,4,5
6120,1,0,2.5,34,78,1510,600.0,8778,4,5
6121,1,0,3.700448817952717,0,78,1802,200.0,8778,4,5
6122,1,0,3.700448817952717,0,78,1857,300.0,8778,4,5
6123,1,0,3.700448817952717,0,78,429,300.0,8778,4,5
6124,0,0,3.5,17,78,2381,100.0,8778,4,5
6125,0,0,3.6,25,78,339,250.0,8778,4,5
6126,0,0,3.6,13,78,1951,400.0,8778,4,5
6127,0,0,3.4,11,78,2565,150.0,8778,4,5
6128,0,0,3.1,4,78,1304,300.0,8778,4,5
6129,0,0,3.3,4,78,2410,250.0,8778,4,5
6130,0,0,2.9,10,78,2469,250.0,8778,4,5
6131,0,0,3.2,4,78,388,300.0,8778,4,5
6132,0,0,3.4,11,78,2381,300.0,8778,4,5
6133,0,0,3.2,10,78,388,200.0,8778,4,5
6134,0,0,3.2,4,78,1761,200.0,8778,4,5
6135,0,0,3.700448817952717,0,78,2381,200.0,8778,4,5
6136,0,0,3.700448817952717,0,78,1256,150.0,8778,4,5
6137,0,0,3.2,9,78,2474,350.0,8778,4,5
6138,0,0,3.700448817952717,0,78,2474,300.0,8778,4,5
6139,0,0,3.1,6,78,443,250.0,8778,4,5
6140,0,0,3.4,7,78,2397,500.0,8778,4,5
6141,0,0,3.700448817952717,0,78,2498,200.0,8778,4,5
6142,0,0,3.6,14,78,2381,250.0,8778,4,5
6143,0,0,3.4,5,78,2381,200.0,8778,4,5
6144,0,0,3.7,10,78,2381,200.0,8778,4,5
6145,0,0,3.7,18,78,2556,250.0,8778,4,5
6146,0,0,3.8,38,78,811,300.0,8778,4,5
6147,0,0,3.0,16,78,2211,150.0,8778,4,5
6148,1,0,3.700448817952717,0,78,2243,500.0,8778,4,5
6149,0,0,3.700448817952717,0,78,1761,300.0,8778,4,5
6150,0,0,3.0,22,78,2579,200.0,8778,4,5
6151,0,0,3.8,41,78,330,100.0,8778,4,5
6152,0,0,3.6,15,78,1761,350.0,8778,4,5
6153,0,0,3.2,5,78,2474,150.0,8778,4,5
6154,0,0,3.2,9,78,1761,200.0,8778,4,5
6155,0,0,3.700448817952717,0,78,792,500.0,8778,4,5
6156,0,0,3.700448817952717,0,78,792,400.0,8778,4,5
6157,0,0,3.5,9,78,386,250.0,8778,4,5
6158,0,0,3.700448817952717,0,78,1215,100.0,8778,4,5
6159,0,0,3.700448817952717,0,78,1225,200.0,8778,4,5
6160,0,0,3.700448817952717,0,78,2436,150.0,8778,4,5
6161,0,0,3.700448817952717,0,78,2493,100.0,8778,4,5
6162,0,0,3.700448817952717,0,78,2381,300.0,8778,4,5
6163,0,0,3.700448817952717,0,78,388,150.0,8778,4,5
6164,0,0,3.700448817952717,0,78,388,200.0,8778,4,5
6165,0,0,3.700448817952717,0,78,2381,250.0,8778,4,5
6166,0,0,3.1,6,78,388,300.0,8778,4,5
6167,0,0,3.700448817952717,0,78,2410,300.0,8778,4,5
6168,1,0,3.4,25,78,880,300.0,8778,4,5
6169,0,0,3.700448817952717,0,78,839,250.0,8778,4,5
6170,1,0,3.8,113,40,1045,500.0,8778,4,5
6171,0,0,3.5,13,78,2381,200.0,8778,4,5
6172,1,0,3.700448817952717,0,78,14,600.0,7757,4,5
6173,0,0,3.2,7,78,2381,100.0,8778,4,5
6174,0,0,3.2,4,78,1915,400.0,8778,4,5
6175,1,1,4.7,4657,75,2224,1300.0,8778,4,5
6176,1,1,4.1,612,27,61,1100.0,8778,4,5
6177,1,1,4.5,1621,27,1516,1300.0,8778,4,5
6178,1,0,4.3,652,23,675,750.0,8778,4,5
6179,0,0,3.7,22,23,677,1100.0,8778,4,5
6180,0,1,4.0,323,60,2107,1300.0,8778,4,5
6181,1,1,4.2,474,27,1945,1700.0,8778,4,5
6182,1,0,4.1,391,27,832,600.0,8778,4,5
6183,1,1,4.3,858,29,1019,1000.0,8778,4,5
6184,1,0,4.2,739,19,649,750.0,8778,4,5
6185,1,0,3.9,430,27,1740,550.0,8778,4,5
6186,1,1,4.0,378,27,1899,850.0,8778,4,5
6187,0,0,4.1,211,6,273,200.0,8778,4,5
6188,1,0,3.7,162,27,950,700.0,8778,4,5
6189,1,0,3.3,201,27,792,700.0,8778,4,5
6190,1,0,4.1,402,27,2083,750.0,8778,4,5
6191,1,1,3.8,91,27,2161,1800.0,8778,4,5
6192,1,0,3.6,32,27,2474,500.0,8778,4,5
6193,0,0,3.8,29,27,2392,400.0,8778,4,5
6194,0,1,3.7,100,27,2435,1600.0,8778,4,5
6195,1,0,3.6,31,27,2481,400.0,8778,4,5
6196,0,1,4.0,70,49,2080,2800.0,8778,4,5
6197,0,0,4.0,107,78,1639,400.0,8778,4,5
6198,1,0,3.7,74,78,1761,300.0,8778,4,5
6199,0,0,4.5,203,78,2381,150.0,8778,4,5
6200,0,0,3.9,26,78,2381,100.0,8778,4,5
6201,1,0,3.5,20,19,596,500.0,8778,4,5
6202,0,1,3.9,40,49,2335,2600.0,8778,4,5
6203,0,0,3.5,12,78,2474,250.0,8778,4,5
6204,0,0,3.2,41,78,2522,400.0,8778,4,5
6205,0,0,4.0,53,78,1682,400.0,8778,4,5
6206,0,0,3.1,46,27,201,1000.0,8778,4,5
6207,0,1,3.9,156,27,2194,1100.0,8778,4,5
6208,0,0,3.6,10,78,2410,200.0,8778,4,5
6209,0,0,3.700448817952717,0,19,557,1000.0,8778,4,5
6210,0,0,3.2,4,27,95,600.0,8778,4,5
6211,1,0,2.9,56,78,1321,150.0,8778,4,5
6212,0,1,3.7,43,8,1368,2800.0,8778,4,5
6213,0,0,3.6,14,8,2161,1500.0,8778,4,5
6214,0,0,3.2,5,27,2136,700.0,8778,4,5
6215,1,0,3.700448817952717,0,78,1555,150.0,8778,4,5
6216,0,0,3.700448817952717,0,78,1671,500.0,8778,4,5
6217,0,0,3.700448817952717,0,78,2152,400.0,8778,4,5
6218,0,0,3.1,10,19,557,200.0,8778,4,5
